Date,Open,High,Low,Close,Volume
2023-03-14,1050.5884092162255,1057.4326333805006,999.2567279841624,1006.1009521484375,56486700
2023-03-15,1006.1009274746509,1023.2114874657163,965.0355834960936,965.0355834960938,69916100
2023-03-16,965.0356287657114,971.8798530831988,923.9702828607875,927.3923950195312,83368900
2023-03-17,930.8144355609262,954.7692188290383,930.8144355609262,951.3471069335938,68829100
2023-03-20,951.3470875029261,951.3470875029261,906.8596337707748,913.703857421875,40883400
2023-03-21,920.5481637460215,934.2366122775608,917.1260516131366,923.9702758789062,48695800
2023-03-24,927.392401975744,944.5029628978057,927.392401975744,930.8145141601562,53883000
2023-03-27,934.2365864701706,961.6134827769887,934.2365864701706,941.080810546875,41984600
2023-03-28,954.7692730073895,968.4577213659184,941.0808246488606,947.925048828125,46127400
2023-03-29,947.9250766306162,968.4577497706296,947.9250766306162,961.613525390625,65224400
2023-03-30,961.6136343350975,975.3020846459174,954.7694091796875,954.7694091796875,34693000
2023-03-31,958.1914398635643,961.6135521487913,944.5029907226562,944.5029907226562,32743600
2023-04-03,971.8798530831988,971.8798530831988,923.9702828607875,927.3923950195312,96215600
2023-04-04,927.3924034906029,965.0356375806273,917.1260669205961,961.613525390625,112937600
2023-04-05,961.613497186654,971.8798334555506,947.9250488281251,947.925048828125,57451300
2023-04-06,947.9250821403532,954.7693065601392,934.2366333007814,934.2366333007812,53464400
2023-04-10,934.2366193370185,944.5029558132495,923.9702828607875,927.3923950195312,36757700
2023-04-11,934.2365864701706,951.3471466619319,930.8144744318182,941.080810546875,42299700
2023-04-12,951.3471609177573,954.7692730073895,941.0808246488606,947.925048828125,42148500
2023-04-13,951.3472152931103,958.1914398635643,941.0808784374292,944.5029907226562,35696700
2023-04-14,947.9249950381492,958.1913307244829,944.5028831427046,951.3471069335938,76370600
2023-04-17,944.5029644406139,978.7240863406362,944.5029644406139,961.613525390625,95126600
2023-04-18,965.0355976803203,978.7240458743673,961.6134856318084,971.8798217773438,58316500
2023-04-26,971.87991660359,999.2568156628461,965.035691838776,988.990478515625,81029100
2023-04-27,988.9903963529147,995.8346205491287,978.7240600585939,978.7240600585938,36831400
2023-04-28,982.1461721567008,992.4125084510217,975.3019479604868,978.7240600585938,34379200
2023-05-02,978.7240020971503,982.1461139925949,944.5028831427046,951.3471069335938,89157300
2023-05-03,941.0809588688676,958.1915217573925,934.2367337134577,954.7694091796875,37147400
2023-05-04,951.3472152931103,954.7693275783373,937.6587661522021,944.5029907226562,38824900
2023-05-05,944.5030383924499,944.5030383924499,927.3924761027316,937.6588134765625,46266300
2023-05-08,944.5028831427046,958.1913307244829,937.6586593518153,951.3471069335938,36665400
2023-05-09,954.7693147153822,978.7241003892448,951.3472024762589,968.457763671875,50527300
2023-05-10,971.8797680235746,985.5682154605263,968.4576561643366,975.3018798828125,35431700
2023-05-11,975.3019338258556,975.3019338258556,958.1913735832967,971.8798217773438,30331400
2023-05-12,971.8798217773439,975.3019338258556,958.1913735832967,971.8798217773438,21013200
2023-05-15,968.4576954943068,971.8798074925198,958.1913594996674,965.0355834960938,21887000
2023-05-16,965.0356644340183,968.4577767192453,941.0808784374292,944.5029907226562,32449200
2023-05-17,944.5029225852273,961.6134827769887,937.6586985085228,941.080810546875,33364400
2023-05-19,951.3472287770098,951.3472287770098,920.5482177734376,920.5482177734375,97160000
2023-05-22,920.5481776069192,941.0808507133933,920.5481776069192,930.8145141601562,40540300
2023-05-23,934.2366263445687,954.7692994510427,930.8145141601562,930.8145141601562,52495500
2023-05-24,930.8145885606752,944.5030383924499,930.8145885606752,937.6588134765625,35604900
2023-05-25,937.6587314957621,944.5029558132495,927.3923950195312,927.3923950195312,42975000
2023-05-26,927.3924424408981,937.6587794420888,910.2818807722468,920.5482177734375,83956400
2023-05-29,930.8144635139627,968.4576954943068,910.2817915246841,965.0355834960938,74311900
2023-05-30,965.0355797077048,1002.6788115402748,927.3923478751346,992.4124755859375,221007500
2023-05-31,992.4125084510217,1009.5230689415565,978.7240600585939,978.7240600585938,146850600
2023-06-05,992.4124611748589,1009.5230208502875,982.1461253696018,985.5682373046875,95912700
2023-06-06,988.9903419840211,995.8345658039798,971.8797824341245,982.1461181640625,92382600
2023-06-07,982.1461036012884,988.9903273197642,971.8797680235746,975.3018798828125,75707400
2023-06-08,975.3019479604868,985.5682842548077,971.8798358623799,978.7240600585938,68226300
2023-06-09,978.7240600585939,985.5682842548077,971.8798358623799,978.7240600585938,122205600
2023-06-12,990.91380977268,1006.1002283132575,983.3206005023912,998.5070190429688,112454600
2023-06-13,998.5070891983207,1002.3036941002155,987.1172744926365,990.9138793945312,65644800
2023-06-14,990.9138793945312,998.5070891983207,987.1172744926365,990.9138793945312,37814100
2023-06-15,990.91380977268,998.5070190429688,987.1172051375356,998.5070190429688,46373500
2023-06-16,998.5070539867605,1017.490077826813,990.9138444507396,994.71044921875,78354800
2023-06-19,998.5070190429688,1002.3036236781131,994.7104144078244,998.5070190429688,21430000
2023-06-20,1002.3036236781131,1002.3036236781131,990.91380977268,998.5070190429688,29062100
2023-06-21,994.710484296426,998.5070891983207,987.1172744926365,990.9138793945312,50812300
2023-06-22,994.71044921875,1006.1002635227816,990.9138444507396,994.71044921875,39606400
2023-06-23,994.710484296426,998.5070891983207,983.3206695907417,990.9138793945312,54923700
2023-06-26,994.710484296426,1002.3036941002155,990.9138793945312,990.9138793945312,43970600
2023-06-27,990.9138793945312,998.5070891983207,990.9138793945312,990.9138793945312,31525100
2023-07-03,994.71044921875,1002.303658754771,994.71044921875,994.71044921875,23357300
2023-07-04,998.5070878213911,1025.0833220980062,994.7104829247319,1017.4901123046875,84555100
2023-07-05,1017.4900773626277,1032.6764964277415,1017.4900773626277,1021.2866821289062,53945000
2023-07-06,1021.2866991828469,1040.269723331227,1021.2866991828469,1032.676513671875,49417600
2023-07-07,1032.676584201389,1032.676584201389,1017.4901638454862,1025.0833740234375,44673600
2023-07-10,1025.0833740234375,1036.4731892903646,1025.0833740234375,1025.0833740234375,21548600
2023-07-11,1028.8799269946653,1032.6765318913247,1009.896902511369,1017.4901123046875,63768700
2023-07-12,1017.4901123046875,1025.0833220980062,1013.6935074080283,1017.4901123046875,19325400
2023-07-13,1021.2867172013468,1025.0833220980062,1013.6935074080283,1017.4901123046875,24719700
2023-07-14,1017.4900943531709,1040.269723331227,1017.4900943531709,1032.676513671875,49051400
2023-07-17,1036.4731703709513,1047.8629854299727,1032.6765653512773,1040.269775390625,31413400
2023-07-18,1040.2697494562728,1040.2697494562728,1028.8799346812043,1036.47314453125,28055500
2023-07-20,1032.6765653512773,1044.0663804102987,1032.6765653512773,1040.269775390625,42831300
2023-07-21,1047.8629150390625,1055.456124568331,1040.269705509794,1047.8629150390625,46483700
2023-07-24,1051.6595975267417,1070.6426227528561,1047.8629924815189,1059.2528076171875,75984500
2023-07-25,1063.0494318181818,1070.6426420454545,1044.06640625,1044.06640625,48295600
2023-07-26,1047.8629410395984,1055.4561507572766,1040.26973132192,1051.6595458984375,37891900
2023-07-27,1051.6595642313416,1051.6595642313416,1036.47314453125,1036.47314453125,46030700
2023-07-28,1036.4731703709513,1044.0663804102987,1028.8799603316036,1040.269775390625,21640200
2023-07-31,1040.2697494562728,1051.6595642313416,1036.47314453125,1036.47314453125,44161500
2023-08-01,1040.26973132192,1059.2527556161158,1036.473126463081,1051.6595458984375,44442100
2023-08-02,1055.456124568331,1055.456124568331,1040.269705509794,1047.8629150390625,28482300
2023-08-03,1044.0663361807592,1055.4561507572766,1040.26973132192,1051.6595458984375,22444100
2023-08-04,1055.4560546875,1070.6424727405574,1051.6594501742356,1055.4560546875,35422100
2023-08-07,1055.4562025719647,1059.2528076171875,1047.8629924815189,1059.2528076171875,22281000
2023-08-08,1063.04931640625,1066.8459211077009,1059.2527117047991,1063.04931640625,29729400
2023-08-09,1063.0494126624105,1066.8460177076333,1051.6595975267417,1059.2528076171875,26589000
2023-08-10,1066.8459211077009,1078.2357352120537,1055.4561070033483,1063.04931640625,47679500
2023-08-11,1063.049464106984,1066.8460693359375,1055.4562536490769,1066.8460693359375,18972200
2023-08-14,1066.845868227293,1066.845868227293,1047.862845660971,1055.4560546875,28085800
